test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,location_updates,00:03:00,global information,360000,360000,0,2000,3.54,729.88,3514.02,687.1,1025.54,1575.94,2344.96,503.44,0.713,0.721,0.722,253.6,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,concurrent_trip_creation,00:03:00,global information,40,40,0,0.2,135.39,1377.73,3546.84,968.19,2053.12,3405.82,3547.14,1036.46,1.32,1.324,1.327,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
