test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,location_updates,00:01:00,global information,40000,40000,0,666.7,5.32,44.6,833.8,16.25,37.85,195.84,446.21,80.77,0.717,0.721,0.722,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,concurrent_trip_creation,00:01:00,global information,40,40,0,0.7,34.09,306.62,1187.94,128,505.6,970.75,1188.86,308.61,1.32,1.325,1.327,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
