test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,trip_creation,00:01:00,global information,10900,5752,5148,95.9,12.74,57.07,4765.36,21.22,33.02,138.5,443.39,260.97,1.258,1.27,1.271,7.1,85.8,1.02,5.67,308.92,2.17,3.36,11.86,98.11,20.15,0.897,0.902,0.903,4.5
