test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,location_updates,00:03:00,global information,360000,360000,0,2000,4.26,902.32,3033.82,857.09,1305.6,1928.19,2254.85,571.68,0.714,0.721,0.722,253.6,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,concurrent_trip_creation,00:03:00,global information,40,40,0,0.2,146.46,1431.53,2375.1,1652.74,1933.31,2281.47,2375.68,678.46,1.321,1.324,1.327,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
