test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,trip_creation,00:01:59,global information,15923,10501,5422,88.2,15.56,4919.62,14349.26,4390.91,6791.17,12935.17,13582.34,4129.91,1.259,1.27,1.271,13.0,45.6,679.1,9895.99,18626.1,14409.73,14516.22,15679.49,17104.9,5560.85,0.712,0.717,0.718,3.8
