test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,location_updates,00:00:15,global information,24668,6618,18050,441.2,11.97,10616.89,27623.93,11517.95,13402.11,26263.55,27394.05,6875.69,0.717,0.721,0.722,4.7,1203.3,51.48,3419.23,27536.94,3184.64,3817.47,5451.78,5816.32,1263.95,0.637,0.002,0.64,0.0
nbomber_default_test_suite_name,nbomber_default_test_name,concurrent_trip_creation,00:00:00,global information,20,6,14,6,5602.94,11798.35,15947.55,11689.98,13312,15949.82,15949.82,3124.3,1.319,1.323,1.326,0.0,14,2239.18,5019.68,26602.98,3168.26,3960.83,4743.17,26607.62,6027.92,0.716,0.051,0.716,0.0
